seed,experiment,variant,device,fault,backend,queue_depth,num_devices,t_submit,t_policy_start,t_policy_end,t_execute,t_commit,outcome,reason,ground_truth_unsafe,policy_ms,e2e_ms,sim_e2e_ms,sim_mttr_ms,rollback_success
24,scalability,n5000,31,unsafe_setpoint,inline,30,5000,338.115335079,338.115335925,338.115336494,,,REJECT,G1,,0.0005690000079994206,,100.000569000008,,
24,scalability,n5000,32,,inline,10,5000,338.115341836,338.115342323,338.115343068,338.115343294,338.115349971,ADMITTED,,False,0.0007450000225617259,0.008134999973208323,105.69081968413607,1.28,1
24,scalability,n5000,33,,inline,37,5000,338.115355531,338.115355907,338.115356464,338.11535662,338.115361638,ADMITTED,,False,0.0005570000212173909,0.006107000046995381,105.89078296846729,1.28,1
24,scalability,n5000,34,,inline,3,5000,338.115365839,338.115366208,338.115366802,338.115366977,338.115371421,ADMITTED,,False,0.0005939999709880794,0.005582000028425682,105.6495137474742,1.28,1
24,scalability,n5000,35,unsafe_setpoint,inline,35,5000,338.115377627,338.115378101,338.1153786,,,REJECT,G1,,0.000499000009313022,,100.00049900000931,,
24,scalability,n5000,36,queue_flood,inline,150,5000,338.115383133,338.115383563,338.115384071,,,THROTTLE,G3,,0.0005079999709778349,,100.00050799997098,,
24,scalability,n5000,37,,inline,11,5000,338.115387557,338.115387968,338.115388387,338.115388541,338.115393593,ADMITTED,,False,0.00041900000269379234,0.006036000002040964,104.28203365792868,1.28,1
24,scalability,n5000,38,,inline,5,5000,338.115397805,338.115398169,338.115398646,338.115398791,338.115403288,ADMITTED,,False,0.0004770000145981612,0.00548299999536539,105.5974560298278,1.28,1
24,scalability,n5000,39,,inline,45,5000,338.115407459,338.11540777,338.115408211,338.115408353,338.115412493,ADMITTED,,False,0.00044099999740865314,0.005034000025716523,104.5096678390328,1.28,1
24,scalability,n5000,40,,inline,29,5000,338.11541645,338.115416767,338.115417185,338.115417328,338.115421545,ADMITTED,,False,0.000418000013269193,0.00509500000589469,105.29713590271035,1.28,1
24,scalability,n5000,41,,inline,42,5000,338.115426025,338.115426333,338.115426809,338.11542695,338.115431114,ADMITTED,,False,0.000475999968330143,0.005089000012503675,104.68297907558119,1.28,1
24,scalability,n5000,42,,inline,9,5000,338.11543506,338.115435413,338.11543584,338.115436012,338.115440446,ADMITTED,,False,0.0004269999749340059,0.005385999997997715,104.26364603525609,1.28,1
24,scalability,n5000,43,,inline,18,5000,338.115444873,338.115445249,338.115445689,338.115445838,338.115450071,ADMITTED,,False,0.0004400000079840538,0.00519799999665338,105.28298888385913,1.28,1
24,scalability,n5000,44,,inline,6,5000,338.115455307,338.115455627,338.115456051,338.115456202,338.115460715,ADMITTED,,False,0.0004240000066602079,0.0054079999927125755,105.96915945271205,1.28,1
24,scalability,n5000,45,,inline,38,5000,338.115464755,338.11546513,338.115465606,338.115465784,338.115471785,ADMITTED,,False,0.000475999968330143,0.007030000006125192,105.83933705222022,1.28,1
24,scalability,n5000,46,,inline,12,5000,338.115475813,338.115476166,338.115476571,338.115476719,338.115480853,ADMITTED,,False,0.00040499998021914507,0.005040000019107538,104.75348571046032,1.28,1
24,scalability,n5000,47,,inline,30,5000,338.115484777,338.115485228,338.115485813,338.115485993,338.115490619,ADMITTED,,False,0.0005850000093232666,0.005842000007305614,104.682266305061,1.28,1
24,scalability,n5000,48,,inline,44,5000,338.115494549,338.115495002,338.115495605,338.115495748,338.115499843,ADMITTED,,False,0.0006029999894963112,0.005294000004596455,105.72627625898427,1.28,1
24,scalability,n5000,49,,inline,10,5000,338.115503816,338.115504226,338.115504678,338.115504824,338.115509186,ADMITTED,,False,0.00045199999476608355,0.005369999996673869,105.4662487511501,1.28,1
24,scalability,n5000,50,,inline,14,5000,338.115513107,338.11551346,338.115513896,338.115515025,338.115519475,ADMITTED,,False,0.0004359999934422376,0.006367999958456494,104.61498923510308,1.28,1
24,scalability,n5000,51,,inline,47,5000,338.115525014,338.115525367,338.115525881,338.115526028,338.115530602,ADMITTED,,False,0.0005140000212122686,0.005587999964973278,104.47711042836409,1.28,1
24,scalability,n5000,52,,inline,15,5000,338.11553439,338.115534731,338.115535165,338.115535304,338.115539716,ADMITTED,,False,0.0004339999577496201,0.005326000007244147,105.89173315045642,1.28,1
24,scalability,n5000,53,,inline,1,5000,338.11554391,338.115544197,338.115544584,338.115544727,338.115548981,ADMITTED,,False,0.00038700000004610047,0.00507100003233063,104.68904155139586,1.28,1
24,scalability,n5000,54,,inline,18,5000,338.115554326,338.115554704,338.115555122,338.115555307,338.115559752,ADMITTED,,False,0.000418000013269193,0.005426000029729039,104.72937377302313,1.28,1
24,scalability,n5000,55,,inline,50,5000,338.11556396,338.115564315,338.115564716,338.115564899,338.115569361,ADMITTED,,False,0.00040100002252074773,0.005401000009896961,104.78582896275358,1.28,1
24,scalability,n5000,56,queue_flood,inline,150,5000,338.115573531,338.115573881,338.115574327,,,THROTTLE,G3,,0.0004460000013750687,,100.00044600000138,,
24,scalability,n5000,57,,inline,28,5000,338.115578033,338.115578416,338.115578797,338.115578971,338.115583491,ADMITTED,,False,0.0003810000066550856,0.005457999975533312,105.92216715106828,1.28,1
24,scalability,n5000,58,,inline,26,5000,338.115587571,338.115587944,338.115588403,338.115588564,338.115593312,ADMITTED,,False,0.00045899997758169775,0.005740999995396123,104.06792286150974,1.28,1
24,scalability,n5000,59,,inline,1,5000,338.115597593,338.115597934,338.115598425,338.115598593,338.115602836,ADMITTED,,False,0.0004909999802293896,0.005242999975507701,105.26773621492366,1.28,1
